1
500
0.002000	0.000000
0.004000	0.070197
0.006000	0.112124
0.008000	0.029660
0.010000	-0.011535
0.012000	0.010104
0.014000	-0.037524
0.016000	0.129175
0.018000	0.242441
0.020000	0.126078
0.022000	0.112037
0.024000	-0.140713
0.026000	-0.317001
0.028000	-0.268672
0.030000	-0.167788
0.032000	-0.261754
0.034000	-0.320740
0.036000	-0.244773
0.038000	-0.361678
0.040000	-0.211023
0.042000	-0.139027
0.044000	0.031009
0.046000	0.150498
0.048000	0.507275
0.050000	0.584984
0.052000	0.516500
0.054000	0.199386
0.056000	0.641491
0.058000	0.368315
0.060000	0.007339
0.062000	-0.310455
0.064000	-0.516361
0.066000	-0.681437
0.068000	-0.661873
0.070000	-0.452238
0.072000	-0.453918
0.074000	-0.365675
0.076000	-0.576696
0.078000	-0.639621
0.080000	-0.355345
0.082000	-0.731752
0.084000	-1.294385
0.086000	-1.061189
0.088000	-1.154653
0.090000	-0.936173
0.092000	-0.643398
0.094000	-0.786798
0.096000	-0.736890
0.098000	-0.654004
0.100000	-0.658804
0.102000	-0.830831
0.104000	-0.741473
0.106000	-0.700789
0.108000	-0.554618
0.110000	-0.685320
0.112000	-0.745351
0.114000	-0.733702
0.116000	-0.426286
0.118000	-0.418784
0.120000	-0.354320
0.122000	-0.328027
0.124000	-0.254446
0.126000	-0.090285
0.128000	-0.269720
0.130000	-0.009723
0.132000	0.010696
0.134000	0.300872
0.136000	0.728651
0.138000	0.217052
0.140000	0.917421
0.142000	0.147152
0.144000	-0.576281
0.146000	-0.262966
0.148000	0.710052
0.150000	1.447134
0.152000	1.327926
0.154000	1.081883
0.156000	1.707437
0.158000	1.984432
0.160000	2.040581
0.162000	2.051706
0.164000	1.876788
0.166000	2.024441
0.168000	1.476557
0.170000	1.314511
0.172000	1.222641
0.174000	0.996175
0.176000	0.834181
0.178000	0.605486
0.180000	0.679245
0.182000	0.593437
0.184000	0.863739
0.186000	1.074225
0.188000	1.064689
0.190000	1.095861
0.192000	1.193998
0.194000	1.353167
0.196000	1.024607
0.198000	1.162884
0.200000	1.155989
0.202000	1.241443
0.204000	1.231384
0.206000	1.279154
0.208000	1.156655
0.210000	1.102870
0.212000	1.056470
0.214000	1.118392
0.216000	1.379013
0.218000	1.385447
0.220000	1.232890
0.222000	1.100628
0.224000	1.449896
0.226000	2.148301
0.228000	1.315402
0.230000	0.151201
0.232000	1.514919
0.234000	0.319636
0.236000	0.577499
0.238000	0.870883
0.240000	0.384925
0.242000	0.003516
0.244000	0.096035
0.246000	-0.416163
0.248000	-0.060384
0.250000	0.762658
0.252000	1.053421
0.254000	1.311674
0.256000	1.204472
0.258000	1.352732
0.260000	1.420998
0.262000	1.709728
0.264000	1.642606
0.266000	1.530628
0.268000	1.582706
0.270000	1.666084
0.272000	1.552137
0.274000	1.644651
0.276000	1.569950
0.278000	1.611890
0.280000	1.563817
0.282000	1.482852
0.284000	1.348151
0.286000	1.460198
0.288000	1.332363
0.290000	1.520517
0.292000	1.475014
0.294000	1.602898
0.296000	1.449502
0.298000	1.486165
0.300000	1.444879
0.302000	1.449870
0.304000	1.482029
0.306000	1.482266
0.308000	1.550467
0.310000	1.605938
0.312000	1.615508
0.314000	1.779454
0.316000	1.756101
0.318000	1.615884
0.320000	1.423426
0.322000	1.680609
0.324000	1.741667
0.326000	2.029694
0.328000	2.151995
0.330000	2.393481
0.332000	2.691622
0.334000	2.818733
0.336000	3.123880
0.338000	2.882488
0.340000	2.950945
0.342000	2.848954
0.344000	2.853869
0.346000	2.792292
0.348000	2.929748
0.350000	2.750700
0.352000	2.601481
0.354000	2.380961
0.356000	2.503245
0.358000	2.152687
0.360000	2.187202
0.362000	2.474506
0.364000	2.613329
0.366000	3.088576
0.368000	2.756454
0.370000	3.174604
0.372000	3.244626
0.374000	3.136498
0.376000	2.638212
0.378000	2.727989
0.380000	2.655827
0.382000	2.481267
0.384000	2.397514
0.386000	2.318080
0.388000	2.378906
0.390000	2.448108
0.392000	2.507307
0.394000	2.706570
0.396000	2.723969
0.398000	2.826832
0.400000	2.789633
0.402000	2.743387
0.404000	2.602911
0.406000	2.492663
0.408000	2.832778
0.410000	2.734548
0.412000	2.692087
0.414000	2.748311
0.416000	2.590643
0.418000	2.505254
0.420000	2.328071
0.422000	2.586456
0.424000	2.669011
0.426000	2.374077
0.428000	2.876352
0.430000	2.462770
0.432000	3.199274
0.434000	3.660143
0.436000	4.280734
0.438000	4.407571
0.440000	4.487144
0.442000	4.381983
0.444000	4.214927
0.446000	4.228568
0.448000	4.227163
0.450000	4.284825
0.452000	4.292143
0.454000	4.142314
0.456000	4.234871
0.458000	3.798208
0.460000	4.176668
0.462000	4.246941
0.464000	3.606807
0.466000	3.248642
0.468000	3.366861
0.470000	3.086688
0.472000	2.668523
0.474000	3.117510
0.476000	3.547089
0.478000	4.230224
0.480000	4.471326
0.482000	4.981072
0.484000	4.407315
0.486000	3.343463
0.488000	3.276449
0.490000	2.533836
0.492000	4.047651
0.494000	3.227579
0.496000	4.253479
0.498000	3.720239
0.500000	4.355244
0.502000	4.391085
0.504000	4.848303
0.506000	5.151133
0.508000	4.865281
0.510000	4.711388
0.512000	4.670617
0.514000	4.201952
0.516000	4.041170
0.518000	3.820559
0.520000	4.290900
0.522000	4.509285
0.524000	3.991332
0.526000	4.120399
0.528000	3.659851
0.530000	3.790850
0.532000	3.903216
0.534000	3.736710
0.536000	4.054492
0.538000	3.855936
0.540000	3.917326
0.542000	4.521667
0.544000	4.574533
0.546000	4.970042
0.548000	5.329372
0.550000	5.367872
0.552000	5.150990
0.554000	5.702439
0.556000	5.882393
0.558000	5.501474
0.560000	5.356490
0.562000	5.691166
0.564000	5.900282
0.566000	6.598727
0.568000	7.165312
0.570000	7.830766
0.572000	7.541211
0.574000	7.524009
0.576000	7.319674
0.578000	7.071475
0.580000	6.804266
0.582000	6.656433
0.584000	6.412634
0.586000	6.480087
0.588000	6.428307
0.590000	6.474564
0.592000	6.313568
0.594000	6.567454
0.596000	6.615192
0.598000	6.528332
0.600000	6.039124
0.602000	5.709230
0.604000	5.750992
0.606000	5.859467
0.608000	5.716573
0.610000	5.487855
0.612000	5.542949
0.614000	5.463070
0.616000	5.581447
0.618000	5.544110
0.620000	5.281617
0.622000	5.346290
0.624000	5.639989
0.626000	5.589815
0.628000	5.803818
0.630000	6.315023
0.632000	6.140774
0.634000	6.478834
0.636000	6.001592
0.638000	6.667536
0.640000	6.336661
0.642000	5.436219
0.644000	4.553797
0.646000	4.769466
0.648000	4.191300
0.650000	2.982810
0.652000	4.339824
0.654000	3.460415
0.656000	3.642131
0.658000	3.708998
0.660000	3.113551
0.662000	2.758344
0.664000	3.231330
0.666000	2.432684
0.668000	2.252967
0.670000	1.462604
0.672000	2.978159
0.674000	1.718861
0.676000	0.456054
0.678000	-0.370552
0.680000	-0.346878
0.682000	-0.555990
0.684000	-0.667619
0.686000	-0.944822
0.688000	-0.923237
0.690000	-1.278741
0.692000	-1.274847
0.694000	-1.383683
0.696000	-1.498722
0.698000	-1.699809
0.700000	-1.991165
0.702000	-1.932498
0.704000	-1.935486
0.706000	-1.824795
0.708000	-1.603785
0.710000	-1.722083
0.712000	-1.663260
0.714000	-1.655513
0.716000	-1.398642
0.718000	-1.320030
0.720000	-1.573090
0.722000	-1.733104
0.724000	-1.432570
0.726000	-1.726637
0.728000	-1.956069
0.730000	-1.800023
